distance,angle,shot_first_time,shot_open_goal,under_pressure,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Right Foot,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_technique_Normal,shot_technique_Volley,shot_technique_Half Volley,shot_technique_Lob,gk_distance,defenders_in_path,is_goal
13.396268137059666,18.29360880464848,0,0,1,False,False,True,False,False,True,True,False,False,False,4.215447781671595,1,0
12.306908628896212,25.261066602356998,1,0,0,False,False,True,False,False,True,False,False,True,False,7.823681997627465,1,0
24.48060456769808,11.785212612270769,0,0,0,False,True,False,False,False,True,True,False,False,False,3.1764760348537155,4,0
8.549268974596597,43.72547061711237,0,0,0,True,False,False,False,False,True,True,False,False,False,0.9848857801796116,2,0
9.77445650662992,11.582715131718526,1,0,0,False,False,True,False,False,True,True,False,False,False,5.295280917949493,1,0
11.416216536138403,34.06149991338667,0,0,0,False,False,True,False,False,True,False,False,True,False,1.9416487838947576,1,0
9.124143795447324,34.668120846515144,1,0,0,False,False,True,False,False,True,False,False,True,False,2.4839484696748397,2,0
17.18138527593163,10.593269901180438,1,0,0,False,True,False,False,False,True,True,False,False,False,4.049691346263317,1,0
8.041144197189855,48.44307933806868,1,0,0,False,True,False,False,False,True,True,False,False,False,3.080584360149871,1,1
4.539823785126467,77.64634732768845,0,0,1,True,False,False,False,False,True,True,False,False,False,3.962322551231796,2,0
10.456098698845572,9.9537574822164,0,0,0,False,False,True,False,False,True,True,False,False,False,4.589117562233508,0,1
13.138112497615472,31.0598073434298,0,0,1,True,False,False,False,False,True,True,False,False,False,1.3892443989449843,2,0
33.91577803913688,12.277632389163433,0,0,0,False,False,True,False,False,True,True,False,False,False,2.5999999999999943,4,0
19.720547659738056,21.00816044854466,1,0,0,False,False,True,False,False,True,False,False,True,False,3.512833614050059,1,0
9.099999999999998,20.2584824363027,0,0,0,False,False,True,False,False,True,False,True,False,False,3.5440090293338686,3,0
29.91253917673992,12.8202077377928,0,0,0,False,False,True,False,False,True,True,False,False,False,2.7294688127912385,2,0
15.9699718221417,10.301324334842452,0,0,0,False,True,False,False,False,True,True,False,False,False,3.956008088970493,2,0
26.977953962448662,15.245541688959536,0,0,0,False,False,True,False,False,True,True,False,False,False,4.304648650006175,3,0
11.67261752992875,17.525514805605827,0,0,0,True,False,False,False,False,True,True,False,False,False,1.72046505340853,4,0
8.850988645343527,27.912201993711843,1,0,0,False,False,True,False,False,True,False,True,False,False,3.584689665786984,1,0
22.498444390668432,16.780350875550127,1,0,0,False,True,False,False,False,True,False,False,True,False,2.6419689627245773,4,0
32.34439673266453,9.890618857648006,0,0,0,False,False,True,False,False,True,True,False,False,False,1.3000000000000027,7,0
12.666885963013952,23.17511227728889,1,0,0,False,False,True,False,False,True,False,False,True,False,3.138470965295043,6,0
13.18483977907961,12.850222718215358,1,0,0,False,False,True,False,False,True,True,False,False,False,3.220248437620925,3,0
9.381364506296512,38.12606740023616,0,0,0,False,False,True,False,False,True,False,False,False,True,5.852349955359819,0,0
20.220039564748635,20.50122773153582,1,0,0,False,True,False,False,False,True,False,False,True,False,7.4215901261117905,6,0
10.89311709291698,28.78261188859484,0,0,1,True,False,False,False,False,True,True,False,False,False,2.4166091947189168,1,0
10.18724692937204,23.230623819036,1,0,0,False,False,True,False,False,True,False,True,False,False,1.886796226411322,1,0
29.31433096626972,13.525940857929864,0,0,0,False,False,True,False,False,True,True,False,False,False,4.428317965096905,6,0
20.50390206765532,20.238161073598324,1,0,0,False,False,True,False,False,True,False,True,False,False,1.33416640641263,6,0
16.497575579460147,24.485645310720543,0,0,0,False,False,True,False,False,True,False,False,True,False,2.022374841615668,4,0
5.830951894845301,46.8241515016295,0,0,0,True,False,False,False,False,True,True,False,False,False,2.662705391138872,0,0
21.044714300745447,19.519864706040035,0,0,0,False,True,False,False,False,True,True,False,False,False,4.827007354458871,2,0
3.9698866482558377,82.91826478201138,0,0,1,True,False,False,False,False,True,True,False,False,False,1.746424919657302,2,0
4.295346318982904,69.01285887765762,0,0,0,True,False,False,False,False,True,True,False,False,False,0.640312423743284,1,0
23.57731961016773,13.285971348882104,0,0,0,False,False,True,False,False,True,True,False,False,False,1.664331697709328,4,0
6.449806198638836,55.47022209789707,0,0,1,True,False,False,False,False,True,True,False,False,False,2.220360331117448,2,0
26.85218799278748,14.499295325468546,0,0,0,False,False,True,False,False,True,True,False,False,False,3.700000000000001,4,0
12.89961239727768,28.183640225777964,0,0,1,True,False,False,False,False,True,True,False,False,False,1.664331697709328,5,0
9.808159868191389,39.72557598074528,0,0,1,True,False,False,False,False,True,True,False,False,False,0.6000000000000014,4,0
6.000833275470998,60.67669058124015,0,0,1,True,False,False,False,False,True,True,False,False,False,1.655294535724686,1,0
8.68331733843696,38.75686052208267,0,0,1,True,False,False,False,False,True,True,False,False,False,1.264911064067354,1,0
19.94843352245985,12.347748286249397,1,0,0,False,True,False,False,False,True,False,True,False,False,2.523885892824797,5,0
22.945587811167535,8.038965803465553,1,0,0,False,False,True,False,False,True,True,False,False,False,3.900000000000001,2,0
32.61931942882929,11.00038383868212,0,0,1,False,True,False,False,False,True,True,False,False,False,2.731300056749533,5,0
30.00416637735499,12.157238837584536,0,0,0,False,False,True,False,False,True,True,False,False,False,2.8017851452243785,5,0
10.999999999999996,24.17902756268115,1,0,0,False,False,True,False,False,True,True,False,False,False,5.060632371551997,4,0
15.761345120261783,20.64956981567629,0,0,0,False,False,True,False,False,True,True,False,False,False,3.14006369362152,4,0
14.173919711921608,27.439233621682764,0,0,0,True,False,False,False,False,True,True,False,False,False,2.90688837074972,0,0
26.90074348414928,10.109415344182082,0,0,0,False,False,True,False,False,True,True,False,False,False,2.370653918225935,5,0
31.132780152116197,11.682299972841738,1,0,0,False,False,True,False,False,True,False,False,True,False,2.193171219946126,3,0
6.912307863514186,54.96597564525312,0,0,1,True,False,False,False,False,True,True,False,False,False,0.5830951894845285,2,0
18.5310550158376,13.23129133943425,1,0,1,False,True,False,False,False,True,True,False,False,False,5.458937625582467,0,0
30.37268509697488,13.187065307322392,0,0,0,False,False,True,False,False,True,True,False,False,False,2.024845673131665,2,0
24.424782496472712,12.799815675727494,0,0,1,False,True,False,False,False,True,True,False,False,False,4.172529209005012,3,0
14.000357138301863,14.603676101481003,0,0,1,False,False,True,False,False,True,True,False,False,False,4.884669896727927,1,0
26.20934947685654,15.893915999162848,0,0,0,False,False,True,False,False,True,False,False,True,False,4.609772228646438,3,0
27.54087870784082,15.118305207145749,1,0,0,False,False,True,False,False,True,False,False,True,False,0.82462112512353,3,0
15.947727110782903,14.968449406702012,0,0,1,False,True,False,False,False,True,True,False,False,False,4.215447781671595,1,0
7.236711960552244,53.13334806225327,0,0,0,True,False,False,False,False,True,True,False,False,False,6.020797289396153,2,0
27.684833393033085,13.448166965087736,1,0,0,False,False,True,False,False,True,True,False,False,False,2.1213203435596424,3,0
32.940097146183405,10.222108873291091,0,0,0,False,True,False,False,False,True,True,False,False,False,5.999999999999999,3,0
14.44749113168096,25.625624489284764,1,0,0,False,False,True,False,False,True,True,False,False,False,6.754257916307306,2,1
11.03902169578446,26.84656523050653,0,0,0,True,False,False,False,False,True,True,False,False,False,1.9416487838947576,3,1
8.429116205154614,46.8429488068662,1,0,0,False,False,True,False,False,True,False,False,True,False,1.7029386365926429,3,0
15.041608956491327,15.199182666776842,0,0,0,False,True,False,False,False,True,False,False,True,False,6.673080248281145,1,0
14.120906486483086,23.78614688512519,1,0,1,False,False,True,False,False,True,False,False,True,False,3.4655446902326905,1,0
34.9665554494577,10.460421701460056,0,0,0,False,False,True,False,False,True,True,False,False,False,1.7029386365926429,6,0
18.278949641595936,21.65931401968883,0,0,0,False,True,False,False,False,True,True,False,False,False,5.412023651093926,1,0
6.818357573492311,56.38139371299173,0,0,0,False,False,False,False,False,True,True,False,False,False,2.022374841615668,0,0
18.46212338816963,15.84919509836889,0,0,0,False,False,True,False,False,True,True,False,False,False,3.605551275463989,1,0
9.9849887330933,40.01947729995089,0,0,1,True,False,False,False,False,True,True,False,False,False,1.1045361017187203,2,1
12.955693729013516,31.44015191902796,0,0,1,True,False,False,False,False,True,True,False,False,False,2.5709920264364885,1,0
13.301503674397118,28.6383774312512,1,0,0,False,False,True,False,False,True,True,False,False,False,3.330165161069345,2,1
27.41477703721115,13.70911947664755,1,0,0,False,True,False,False,False,True,True,False,False,False,2.37697286480094,5,0
9.513148795220223,42.04711262203586,0,0,1,True,False,False,False,False,True,True,False,False,False,1.897366596101025,1,0
22.97063342618136,18.05406149458372,0,0,0,False,True,False,False,False,True,True,False,False,False,5.5,2,0
29.464045886469837,13.623681071288887,0,0,0,False,False,True,False,False,True,True,False,False,False,3.982461550347975,3,0
14.28425706853528,21.387305221028697,0,0,0,False,False,True,False,False,True,True,False,False,False,3.700000000000001,3,0
9.044335243676004,42.62310571004348,1,0,0,False,False,True,False,False,True,False,False,True,False,2.751363298439524,1,0
14.484474446799922,27.217962435907737,0,0,0,False,False,True,False,False,True,False,False,True,False,0.8544003745317494,6,0
11.014535850411486,33.069054763261015,1,0,0,False,False,True,False,False,True,False,True,False,False,1.7029386365926342,0,0
22.225210910135363,12.870096270342955,0,0,1,False,True,False,False,False,True,True,False,False,False,3.0870698080866226,4,0
13.641847382227962,27.5343866929673,0,0,0,False,True,False,False,False,True,True,False,False,False,2.6400757564888138,3,0
20.523644900455665,15.16448095947054,0,0,0,False,True,False,False,False,True,True,False,False,False,2.8653097563788834,2,0
12.780062597655776,20.602465699647357,0,0,0,False,False,True,False,False,True,True,False,False,False,3.8470768123342665,1,0
22.398660674245686,18.1747609393602,1,0,0,False,False,True,False,False,True,True,False,False,False,1.769180601295413,4,0
20.181674856165927,12.469702747835743,0,0,0,False,False,True,False,False,True,True,False,False,False,3.4481879299133307,4,0
15.799050604387588,25.80029440684045,0,0,0,False,False,True,False,False,True,True,False,False,False,1.486606874731856,3,0
10.678014796768176,32.92052971091546,0,0,0,True,False,False,False,False,True,True,False,False,False,1.1401754250991318,2,0
13.961733416735903,18.29636891025709,1,0,0,False,False,True,False,False,True,False,True,False,False,3.992492955535429,0,0
11.670903992407784,33.24978825162683,1,0,0,False,True,False,False,False,True,False,False,True,False,3.769615364994152,0,1
7.810889834071409,48.68409462861668,1,0,1,False,True,False,False,False,True,False,False,True,False,2.8653097563788834,0,0
19.557607215607945,21.142475853120366,1,0,0,False,False,True,False,False,True,False,False,True,False,1.0630145812734646,5,0
8.860022573334673,43.0212528556706,0,0,1,True,False,False,False,False,True,True,False,False,False,1.7204650534085242,0,0
25.57596527992639,14.231365774443884,0,0,0,False,False,True,False,False,True,True,False,False,False,1.886796226411316,4,0
22.38615643651228,18.03890542458211,1,0,0,False,False,True,False,False,True,True,False,False,False,1.4422205101855965,2,0
23.4104677441524,14.06573124240467,0,0,0,False,False,True,False,False,True,True,False,False,False,3.4481879299133347,4,0
16.377118183612154,24.8206043139748,1,0,0,False,False,True,False,False,True,True,False,False,False,2.343074902771994,2,0
17.00646935727696,24.15636523215544,0,0,0,False,True,False,False,False,True,True,False,False,False,1.780449381476491,2,0
12.491997438360285,31.194541081152657,0,0,0,True,False,False,False,False,True,True,False,False,False,1.7492855684535893,1,0
8.276472678623424,44.89353840524064,0,0,1,True,False,False,False,False,True,True,False,False,False,1.345362404707375,1,0
23.40534127074417,17.771450455533852,0,0,0,False,False,True,False,False,True,True,False,False,False,3.590264614203248,3,0
8.668333173107731,44.53771645157072,0,0,1,True,False,False,False,False,True,True,False,False,False,3.1016124838541703,1,0
26.911893281595777,12.764572952734426,0,0,0,False,False,True,False,False,True,True,False,False,False,3.3241540277189343,3,0
20.028230076569425,6.14194937118637,0,0,0,False,False,True,False,False,True,True,False,False,False,4.052159917870959,1,0
9.716995420396168,38.801163847254685,0,0,1,True,False,False,False,False,True,True,False,False,False,1.2727922061357886,2,0
11.225417586887357,18.34050847088647,1,0,0,False,False,True,False,False,True,False,True,False,False,3.383784863137727,4,0
9.920181449953429,34.22409253798153,1,0,0,False,False,True,False,False,True,False,True,False,False,2.954657340538835,0,0
25.701750913118744,16.2081269664626,1,0,0,False,False,True,False,False,True,False,False,True,False,0.8062257748298522,5,0
30.536044275577023,13.39518351767981,0,0,0,False,True,False,False,False,True,True,False,False,False,1.2041594578792318,3,0
15.845504094221802,25.947314868507743,0,0,1,True,False,False,False,False,True,True,False,False,False,2.657066051117284,1,0
27.26242835845699,15.045020447958516,0,0,0,False,False,True,False,False,True,True,False,False,False,2.353720459187961,3,0
6.103277807866851,56.90531734338104,0,0,1,True,False,False,False,False,True,True,False,False,False,2.607680962081061,1,0
11.49782588144385,24.51026828482937,1,0,0,False,False,True,False,False,True,True,False,False,False,3.676955262170048,5,0
20.902870616257477,15.181384778766736,0,0,0,False,False,True,False,False,True,True,False,False,False,3.4999999999999987,5,0
16.954645381133748,23.78305586805681,0,0,0,True,False,False,False,False,True,True,False,False,False,2.912043955712204,4,0
20.817300497422806,19.75113277411933,1,0,0,False,False,True,False,False,True,True,False,False,False,3.5014282800023198,3,0
22.77279078198365,18.131322873813968,0,0,0,False,False,True,False,False,True,True,False,False,False,2.863564212655268,4,0
9.752948272189292,40.09576025863774,0,0,1,True,False,False,False,False,True,True,False,False,False,1.562049935181333,3,0
18.741664813991317,15.730393740761643,1,0,0,False,True,False,False,False,True,True,False,False,False,4.02243707222375,1,0
19.276929216034382,19.988736657561734,0,0,0,True,False,False,False,False,True,True,False,False,False,1.3038404810405264,7,0
17.321951391226108,19.28202579521109,1,0,0,False,False,True,False,False,True,False,False,True,False,2.4839484696748397,2,1
17.867568385205637,13.847859996153872,0,0,0,False,False,True,False,False,True,True,False,False,False,3.443835071544514,4,0
24.412496799794983,12.675586811165823,0,0,0,False,True,False,False,False,True,True,False,False,False,2.3769728648009445,6,0
14.313629868066313,28.49455832455366,1,0,0,False,False,True,False,False,True,True,False,False,False,5.5578772926361015,1,0
22.70352395554488,15.017346923333992,1,0,0,False,False,True,False,False,True,False,False,True,False,2.863564212655273,5,0
25.566579747787934,14.977650422966809,0,0,0,False,True,False,False,False,True,True,False,False,False,2.2803508501982725,2,0
19.72232237846244,19.72878256342185,0,0,0,False,True,False,False,False,True,False,False,True,False,3.3615472627943284,2,0
22.517770760001984,18.37397940693353,1,0,1,False,False,True,False,False,True,True,False,False,False,2.0591260281973973,2,0
11.1610931364271,35.66636860998614,0,0,0,False,False,True,False,False,True,True,False,False,False,6.258594091327534,0,1
17.8,21.10502079690498,0,0,1,False,False,True,False,False,True,True,False,False,False,2.343074902771994,3,0
24.91766441703556,16.129226799436402,0,0,0,False,True,False,False,True,False,True,False,False,False,1.697056274847718,8,0
12.986531484580471,28.047672223551324,0,0,0,True,False,False,False,False,True,True,False,False,False,3.360059523282291,2,1
20.34821859524809,15.714462036739608,1,0,0,False,True,False,False,False,True,False,False,True,False,3.606937759374288,4,0
14.44506836259351,13.694369179119606,1,0,0,False,False,True,False,False,True,False,False,True,False,5.162363799656124,3,0
22.896506283710615,18.092201633319338,0,0,0,False,True,False,False,True,False,True,False,False,False,1.8788294228055948,5,0
8.200609733428365,48.10108675189901,0,0,1,False,True,False,False,False,True,True,False,False,False,2.408318915758465,1,1
23.11060362690685,14.87937120962631,0,0,1,False,True,False,False,False,True,True,False,False,False,3.162277660168378,7,0
14.743473132203276,18.08550502994364,1,0,0,False,True,False,False,False,True,False,True,False,False,3.394112549695431,2,0
12.044085685513863,30.274540310232275,1,0,0,False,False,True,False,False,True,True,False,False,False,3.361547262794322,3,0
26.078343505675356,15.816177711330806,0,0,0,False,True,False,False,False,True,True,False,False,False,2.1540659228538006,4,0
11.486513831445988,24.84968567975168,0,0,1,True,False,False,False,False,True,True,False,False,False,2.267156809750929,5,0
22.44370735863396,18.490305177730644,1,0,1,False,True,False,False,False,True,True,False,False,False,3.104834939252004,1,0
23.454637068179085,17.69974754553982,0,0,1,False,True,False,False,False,True,True,False,False,False,4.438468204234427,3,0
24.62376900476448,15.7205648629531,0,0,0,False,False,True,False,False,True,True,False,False,False,2.6419689627245773,4,0
22.852789764052883,16.354811059079626,0,0,0,False,False,True,False,False,True,True,False,False,False,3.138470965295049,3,0
13.200378782444083,25.53956358392757,1,0,0,False,False,True,False,False,True,True,False,False,False,1.920937271229856,8,0
12.041594578792292,33.278117342841604,0,0,0,True,False,False,False,False,True,False,False,False,False,2.657066051117284,0,0
10.640488710580914,30.708744696251912,0,0,0,True,False,False,False,False,True,True,False,False,False,3.138470965295043,1,1
8.077747210701762,44.24641675850366,0,0,0,True,False,False,False,False,True,True,False,False,False,2.23606797749979,0,0
8.471717653463205,46.48800649337952,0,0,1,True,False,False,False,False,True,True,False,False,False,0.2999999999999971,3,0
17.373830895919298,20.58487762736729,0,0,0,False,False,True,False,False,True,True,False,False,False,4.384062043356591,3,0
31.80251562376787,11.444072701562082,0,0,0,False,False,True,False,False,True,True,False,False,False,3.488552708502477,5,0
15.666843970627903,24.27936841164916,0,0,0,False,False,True,False,False,True,True,False,False,False,4.326661530556781,1,0
17.55477143115227,18.66099186568521,0,0,0,False,False,True,False,False,True,True,False,False,False,4.080441152620634,4,0
16.867127793433003,18.92727681131412,0,0,0,False,False,True,False,False,True,False,False,True,False,6.935416353759878,0,0
22.871160880025307,17.159289163145313,0,0,1,False,True,False,False,False,True,True,False,False,False,4.7010637094172605,1,0
20.98809186181536,19.358551394399772,0,0,0,False,True,False,False,False,True,True,False,False,False,3.201562118716427,3,0
18.260887163552592,14.244281788654002,1,0,0,False,False,True,False,False,True,True,False,False,False,3.758989225842496,2,0
24.475497952033574,15.906149078275364,0,0,1,False,False,True,False,False,True,False,False,True,False,1.6763054614240225,2,0
23.325951213187427,14.906702294067657,1,0,0,False,False,True,False,False,True,True,False,False,False,2.4207436873820454,5,0
29.00275848949544,14.383519518136678,0,0,0,False,True,False,False,False,True,True,False,False,False,2.319482700948637,4,0
12.343824366864585,30.312880918931757,0,0,0,True,False,False,False,False,True,False,False,False,False,2.884441020371187,0,0
6.008327554319923,61.44687552439945,1,0,0,False,False,True,False,False,True,True,False,False,False,2.507987240796891,2,1
14.480676779764126,18.16777476609304,0,0,0,False,True,False,False,False,True,True,False,False,False,4.623851208678755,1,0
8.91852005660132,16.636187866667242,1,0,0,False,False,True,False,False,True,False,True,False,False,5.162363799656124,0,0
15.476756766196209,23.915887502419736,0,0,0,False,False,True,False,False,True,True,False,False,False,4.441846462902558,3,0
6.9202601107183845,49.41033362707852,1,0,1,False,False,True,False,False,True,True,False,False,False,3.801315561749645,0,0
23.02433495239331,15.366848283673496,0,0,0,False,False,True,False,False,True,True,False,False,False,3.400000000000001,3,0
13.612494260788509,28.404032823227613,0,0,0,False,False,True,False,False,True,False,False,True,False,2.0880613017821106,1,0
4.981967482832466,68.1895941911004,1,0,0,False,True,False,False,False,True,False,True,False,False,3.2802438933713463,1,0
11.011357772772625,35.98719976753716,0,0,0,False,False,True,False,False,True,False,False,True,False,5.727128425310536,1,1
17.658992043715294,22.873301550982013,1,0,0,False,True,False,False,False,True,True,False,False,False,3.5777087639996665,1,0
6.648308055437863,48.75833844596006,1,0,0,False,False,True,False,False,True,False,False,True,False,2.594224354214568,0,0
26.38787600395302,15.344094316069246,0,0,0,False,True,False,False,False,True,True,False,False,False,1.6999999999999986,2,0
17.93878479719293,20.07837279252785,0,0,0,False,False,True,False,False,True,True,False,False,False,2.607680962081061,6,0
7.305477397131557,51.640255930865,1,0,0,False,True,False,False,False,True,False,False,True,False,1.7000000000000028,0,1
16.160445538412606,15.834624095049811,0,0,0,False,True,False,False,False,True,True,False,False,False,4.601086828130931,0,0
13.4892549831338,29.446118860561203,0,0,0,True,False,False,False,False,True,True,False,False,False,2.024845673131661,3,0
5.769748694700666,62.40588545803436,1,0,0,False,True,False,False,False,True,False,False,True,False,2.0999999999999943,0,1
18.92141643746578,21.872783567438574,0,0,0,False,False,True,False,False,True,False,False,True,False,2.0615528128088303,2,0
7.596051605933173,19.134896427615192,0,0,0,True,False,False,False,False,True,True,False,False,False,2.184032966784156,0,0
12.503599481749246,32.62367422716834,0,0,0,False,True,False,False,False,True,True,False,False,False,2.2360679774997925,3,0
31.48539343886304,11.960173457615753,1,0,0,False,True,False,False,False,True,False,False,True,False,4.186884283091668,3,0
30.87555667514353,13.10840754075509,1,0,0,False,True,False,False,False,True,False,True,False,False,1.4560219778561088,8,0
31.86283101044225,11.963410451495736,1,0,0,False,True,False,False,False,True,False,False,True,False,2.6172504656604825,5,0
21.904565734111237,16.604041966189804,1,0,0,False,True,False,False,False,True,True,False,False,False,2.5,4,0
23.084626919229176,15.663390691003489,0,0,0,False,True,False,False,False,True,True,False,False,False,3.920459156782536,4,0
20.706762180505187,18.148181172729984,0,0,0,False,False,True,False,False,True,True,False,False,False,2.594224354214568,2,0
18.890473789717404,18.72021844333891,1,0,0,False,False,True,False,False,True,False,True,False,False,2.863564212655267,3,0
24.824383174612816,16.75848945080919,0,0,1,False,False,True,False,False,True,True,False,False,False,2.408318915758458,2,0
12.649505919204913,31.76137429963676,0,0,0,True,False,False,False,False,True,True,False,False,False,0.9999999999999986,0,0
15.0,27.42447371706407,0,0,0,False,True,False,False,False,True,True,False,False,False,1.3601470508735412,2,0
17.90027932742951,21.945768967291244,0,0,0,False,False,True,False,False,True,True,False,False,False,2.024845673131665,5,0
23.09913418290824,11.610096586342443,0,0,0,False,False,True,False,False,True,True,False,False,False,3.052867504494748,4,0
22.318154045529845,18.300782739760635,0,0,0,False,False,True,False,True,False,True,False,False,False,1.1401754250991445,6,0
19.070395905696344,21.448341585282417,0,0,0,False,False,True,False,True,False,True,False,False,False,1.979898987322336,4,0
24.677520134729907,16.62867202207858,0,0,0,False,False,True,False,False,True,False,False,True,False,1.0630145812734646,4,0
18.94755920956576,20.230169369130746,0,0,0,False,True,False,False,False,True,True,False,False,False,4.61410879802373,2,1
12.237646832622683,32.78786857791163,1,0,0,False,False,True,False,False,True,True,False,False,False,3.4999999999999942,4,0
29.35574901105403,13.39508470253813,0,0,0,False,False,True,False,False,True,True,False,False,False,3.001666203960722,2,0
22.249719099350443,17.542290935618976,0,0,0,False,False,True,False,False,True,True,False,False,False,2.823118842698616,3,0
17.741758650145147,22.317142751242077,1,0,0,False,False,True,False,False,True,True,False,False,False,2.256102834535698,3,0
30.540792393125628,11.564693871375734,1,0,0,False,False,True,False,False,True,False,False,True,False,2.325940669922596,5,0
11.386395390991831,27.308027984855737,1,0,0,False,True,False,False,False,True,True,False,False,False,7.2917761896536595,0,1
20.74078108461685,16.346556716371886,1,0,0,False,False,True,False,False,True,False,True,False,False,2.720294101747092,4,0
17.839843048636947,12.84940605965864,0,0,0,False,True,False,False,False,True,True,False,False,False,3.8600518131237576,0,0
11.920151005754915,30.36403262644459,0,0,0,False,False,True,False,False,True,True,False,False,False,3.360059523282291,3,0
8.527602242131133,39.15833106163649,0,0,1,True,False,False,False,False,True,True,False,False,False,2.4041630560342657,2,0
21.27580785775243,16.2579467456904,0,0,0,False,False,True,False,False,True,True,False,False,False,3.962322551231796,4,0
22.495555116511344,17.406721168128623,0,0,0,False,False,True,False,False,True,True,False,False,False,1.8439088914585744,4,0
18.139735389470268,19.41687991205582,1,0,0,False,False,True,False,False,True,False,True,False,False,3.114482300479486,0,1
28.100711734758605,14.689604282537974,0,0,0,False,False,True,False,False,True,True,False,False,False,1.9000000000000057,2,0
25.330811277967385,15.684586747704008,0,0,0,False,False,True,False,False,True,True,False,False,False,3.4481879299133307,1,0
15.983116091676235,18.55498346902222,1,0,0,False,True,False,False,False,True,True,False,False,False,3.981205847478879,4,0
23.817010727629103,17.46107199693348,0,0,0,False,True,False,False,False,True,True,False,False,False,2.4020824298928685,3,0
27.160265094435285,12.425030885024878,1,0,0,False,False,True,False,False,True,False,False,True,False,2.657066051117284,5,0
30.20016556246009,13.820039989061527,0,0,0,False,False,True,False,False,True,True,False,False,False,2.308679276123043,3,0
12.39072233568326,30.329271706762864,0,0,0,False,False,True,False,False,True,True,False,False,False,3.966106403010387,2,0
25.496078129783022,15.24263550204518,1,0,0,False,False,True,False,False,True,False,False,True,False,2.884441020371197,6,0
16.256075787224916,23.49789755825337,0,0,0,False,True,False,False,False,True,False,False,True,False,12.042009799032718,1,0
22.772790781983662,13.366869475151434,1,0,0,False,True,False,False,False,True,False,False,True,False,2.83019433961698,2,0
13.242356285797475,14.2028945048177,0,0,0,False,False,True,False,False,True,True,False,False,False,4.11096095821889,0,0
4.534313619501858,73.94070846326217,1,0,0,False,False,True,False,False,True,False,False,True,False,4.07185461430047,0,1
22.92422299664701,14.88811282066103,0,0,0,False,False,True,False,False,True,True,False,False,False,3.255764119219948,9,0
17.07922714879101,23.20601436179367,1,0,0,False,False,True,False,False,True,False,False,True,False,10.878419002777928,0,0
9.338094023943006,42.37938582415244,0,0,0,True,False,False,False,False,True,True,False,False,False,3.061045573002796,1,0
11.377170122662315,35.24075496967081,0,0,0,True,False,False,False,False,True,False,False,False,False,1.655294535724686,2,1
4.512205669071396,77.79866775571735,0,0,0,True,False,False,False,False,True,True,False,False,False,2.2090722034374557,0,1
26.128337107439503,12.63709003886852,0,0,0,False,False,True,False,False,True,True,False,False,False,3.244996147917591,3,0
25.63298656028984,16.232264237660367,1,0,0,False,False,True,False,False,True,True,False,False,False,5.315072906367322,3,0
15.147607071745682,27.093984466254412,0,0,0,False,False,True,False,False,True,True,False,False,False,4.110960958218888,3,0
10.135580891098453,35.484010110209184,0,0,0,True,False,False,False,False,True,True,False,False,False,2.3345235059857488,2,0
21.06395024680793,17.735224670564975,0,0,0,False,True,False,False,False,True,True,False,False,False,3.244996147917591,3,0
12.961867149450342,19.78930179182121,1,0,0,False,True,False,False,False,True,False,True,False,False,4.741307836451884,1,0
9.167878707749136,12.839871855435796,0,0,1,True,False,False,False,False,True,True,False,False,False,2.280350850198277,1,0
32.351352367404985,11.765897288301336,0,0,0,False,True,False,False,False,True,True,False,False,False,2.385372088375311,3,0
23.06382448771236,10.78959043668425,1,0,0,False,False,True,False,False,True,True,False,False,False,4.036087214122115,3,1
29.50423698386386,14.140881214280428,0,0,0,False,False,True,False,False,True,True,False,False,False,4.638965401897275,2,0
24.865236777477108,13.08049889182664,0,0,0,False,False,True,False,False,True,True,False,False,False,2.7658633371878656,3,0
35.154089378051026,11.012948595032274,1,0,0,False,False,True,False,False,True,True,False,False,False,2.617250465660474,6,0
9.413288479590973,42.45304983667975,0,0,1,True,False,False,False,False,True,True,False,False,False,0.640312423743284,2,0
29.26465444866896,14.18045470884258,0,0,0,False,False,True,False,False,True,True,False,False,False,5.5443665102516455,1,0
9.441398201537734,23.50343362380135,0,0,0,False,True,False,False,False,True,False,False,True,False,6.3953107821277975,0,0
14.51654228802438,19.78952378148774,0,0,0,False,True,False,False,False,True,True,False,False,False,6.62193325245732,1,0
9.74987179402888,39.203429771199374,0,0,1,True,False,False,False,False,True,True,False,False,False,1.5000000000000016,5,0
31.173225691288355,13.072053741994672,0,0,0,False,True,False,False,False,True,True,False,False,False,2.163330765278393,4,0
7.247068372797379,50.1335647097283,0,0,1,True,False,False,False,False,True,True,False,False,False,1.1401754250991385,3,0
24.029981273400946,17.299975252601236,1,0,0,False,True,False,False,False,True,False,False,True,False,2.1213203435596366,3,0
6.935416353759886,55.50677031434278,1,0,0,False,True,False,False,False,True,False,False,True,False,4.850773134253959,0,0
16.311039206623228,25.143135117543174,1,0,0,False,False,True,False,False,True,False,False,True,False,4.404543109109054,5,0
8.430895563343196,44.70628660157794,0,0,0,True,False,False,False,False,True,True,False,False,False,1.4866068747318464,3,0
25.00179993520467,14.87766591078322,0,0,0,False,True,False,False,False,True,True,False,False,False,2.5495097567963985,3,0
4.808326112068517,73.89139813025037,0,0,0,False,False,False,False,False,True,True,False,False,False,2.1095023109728968,0,0
